# kx	kx_over_pi	mode0	mode1	mode2	mode3	mode4	mode5	mode0_cm1	mode1_cm1	mode2_cm1	mode3_cm1	mode4_cm1	mode5_cm1
1.8637233014e+00	5.9324155194e-01	1.248393102464e-03	1.283295201610e-03	1.962058829599e-03	4.742616526376e-03	5.092328577370e-03	5.366443722280e-03	136.99530798	140.82537065	215.31106917	520.44200691	558.81846865	588.89912884
1.8676552071e+00	5.9449311640e-01	1.250443427996e-03	1.285250335380e-03	1.964806601128e-03	4.742620943954e-03	5.092246370238e-03	5.367797436447e-03	137.22030520	141.03992178	215.61260224	520.44249169	558.80944746	589.04768180
1.8715871128e+00	5.9574468085e-01	1.252488908109e-03	1.287200538384e-03	1.967547247675e-03	4.742625099506e-03	5.092164162896e-03	5.369149180886e-03	137.44477070	141.25393183	215.91335344	520.44294770	558.80042625	589.19601861
1.8755190185e+00	5.9699624531e-01	1.254529532103e-03	1.289145801800e-03	1.970280756700e-03	4.742628993709e-03	5.092081956907e-03	5.370498936201e-03	137.66870330	141.46739981	216.21332138	520.44337504	558.79140518	589.34413713
1.8794509242e+00	5.9824780976e-01	1.256565289269e-03	1.291086116816e-03	1.973007115703e-03	4.742632627253e-03	5.091999753836e-03	5.371846683034e-03	137.89210182	141.68032477	216.51250470	520.44377378	558.78238444	589.49203525
1.8833828299e+00	5.9949937422e-01	1.258596168890e-03	1.293021474632e-03	1.975726312228e-03	4.742636000847e-03	5.091917555256e-03	5.373192402074e-03	138.11496510	141.89270575	216.81090203	520.44414399	558.77336419	589.63971085
1.8873147356e+00	6.0075093867e-01	1.260622160243e-03	1.294951866455e-03	1.978438333863e-03	4.742639115213e-03	5.091835362741e-03	5.374536074051e-03	138.33729195	142.10454176	217.10851200	520.44448575	558.76434460	589.78716180
1.8912466413e+00	6.0200250313e-01	1.262643252601e-03	1.296877283504e-03	1.981143168236e-03	4.742641971089e-03	5.091753177869e-03	5.375877679741e-03	138.55908120	142.31583186	217.40533326	520.44479915	558.75532585	589.93438601
1.8951785470e+00	6.0325406758e-01	1.264659435227e-03	1.298797717008e-03	1.983840803021e-03	4.742644569231e-03	5.091671002226e-03	5.377217199960e-03	138.78033167	142.52657508	217.70136446	520.44508426	558.74630812	590.08138136
1.8991104527e+00	6.0450563204e-01	1.266670697382e-03	1.300713158204e-03	1.986531225930e-03	4.742646910407e-03	5.091588837397e-03	5.378554615573e-03	139.00104218	142.73677045	217.99660425	520.44534117	558.73729157	590.22814576
1.9030423584e+00	6.0575719650e-01	1.268677028319e-03	1.302623598343e-03	1.989214424723e-03	4.742648995403e-03	5.091506684976e-03	5.379889907485e-03	139.22121155	142.94641703	218.29105128	520.44556998	558.72827639	590.37467711
1.9069742641e+00	6.0700876095e-01	1.270678417286e-03	1.304529028683e-03	1.991890387196e-03	4.742650825019e-03	5.091424546558e-03	5.381223056646e-03	139.44083861	143.15551384	218.58470422	520.44577075	558.71926274	590.52097332
1.9109061698e+00	6.0826032541e-01	1.272674853528e-03	1.306429440496e-03	1.994559101193e-03	4.742652400071e-03	5.091342423744e-03	5.382554044053e-03	139.65992216	143.36405993	218.87756173	520.44594360	558.71025080	590.66703231
1.9148380755e+00	6.0951188986e-01	1.274666326285e-03	1.308324825062e-03	1.997220554595e-03	4.742653721392e-03	5.091260318137e-03	5.383882850745e-03	139.87846104	143.57205434	219.16962249	520.44608859	558.70124075	590.81285199
1.9187699812e+00	6.1076345432e-01	1.276652824790e-03	1.310215173673e-03	1.999874735329e-03	4.742654789826e-03	5.091178231347e-03	5.385209457807e-03	140.09645405	143.77949612	219.46088515	520.44620584	558.69223277	590.95843028
1.9227018869e+00	6.1201501877e-01	1.278634338276e-03	1.312100477633e-03	2.002521631362e-03	4.742655606238e-03	5.091096164984e-03	5.386533846369e-03	140.31390002	143.98638432	219.75134842	520.44629543	558.68322702	591.10376513
1.9266337926e+00	6.1326658323e-01	1.280610855971e-03	1.313980728254e-03	2.005161230703e-03	4.742656171502e-03	5.091014120666e-03	5.387855997606e-03	140.53079777	144.19271798	220.04101097	520.44635746	558.67422370	591.24885446
1.9305656983e+00	6.1451814768e-01	1.282582367098e-03	1.315855916863e-03	2.007793521403e-03	4.742656486513e-03	5.090932100012e-03	5.389175892739e-03	140.74714611	144.39849614	220.32987148	520.44639203	558.66522297	591.39369621
1.9344976040e+00	6.1576971214e-01	1.284548860878e-03	1.317726034797e-03	2.010418491553e-03	4.742656552176e-03	5.090850104647e-03	5.390493513035e-03	140.96294385	144.60371786	220.61792866	520.44639924	558.65622502	591.53828832
1.9384295097e+00	6.1702127660e-01	1.286510326531e-03	1.319591073403e-03	2.013036129290e-03	4.742656369415e-03	5.090768136198e-03	5.391808839804e-03	141.17818983	144.80838219	220.90518120	520.44637918	558.64723002	591.68262875
1.9423614154e+00	6.1827284105e-01	1.288466753271e-03	1.321451024041e-03	2.015646422787e-03	4.742655939167e-03	5.090686196297e-03	5.393121854406e-03	141.39288285	145.01248818	221.19162780	520.44633197	558.63823816	591.82671545
1.9462933211e+00	6.1952440551e-01	1.290418130314e-03	1.323305878082e-03	2.018249360263e-03	4.742655262383e-03	5.090604286580e-03	5.394432538244e-03	141.60702173	145.21603489	221.47726717	520.44625770	558.62924961	591.97054637
1.9502252268e+00	6.2077596996e-01	1.292364446871e-03	1.325155626911e-03	2.020844929975e-03	4.742654340031e-03	5.090522408685e-03	5.395740872768e-03	141.82060528	145.41902136	221.76209802	520.44615648	558.62026455	592.11411949
1.9541571325e+00	6.2202753442e-01	1.294305692152e-03	1.327000261922e-03	2.023433120223e-03	4.742653173093e-03	5.090440564255e-03	5.397046839476e-03	142.03363233	145.62144665	222.04611907	520.44602843	558.61128316	592.25743277
1.9580890382e+00	6.2327909887e-01	1.296241855366e-03	1.328839774523e-03	2.026013919347e-03	4.742651762565e-03	5.090358754937e-03	5.398350419912e-03	142.24610168	145.82330983	222.32932904	520.44587364	558.60230562	592.40048419
1.9620209439e+00	6.2453066333e-01	1.298172925721e-03	1.330674156134e-03	2.028587315731e-03	4.742650109459e-03	5.090276982381e-03	5.399651595664e-03	142.45801216	146.02460994	222.61172665	520.44569223	558.59333212	592.54327173
1.9659528496e+00	6.2578222778e-01	1.300098892426e-03	1.332503398186e-03	2.031153297796e-03	4.742648214800e-03	5.090195248240e-03	5.400950348371e-03	142.66936258	146.22534605	222.89331064	520.44548432	558.58436284	592.68579336
1.9698847553e+00	6.2703379224e-01	1.302019744686e-03	1.334327492123e-03	2.033711854008e-03	4.742646079628e-03	5.090113554171e-03	5.402246659717e-03	142.88015175	146.42551723	223.17407973	520.44525001	558.57539795	592.82804709
1.9738166610e+00	6.2828535670e-01	1.303935471708e-03	1.336146429404e-03	2.036262972869e-03	4.742643704999e-03	5.090031901836e-03	5.403540511435e-03	143.09037849	146.62512252	223.45403266	520.44498942	558.56643764	592.97003090
1.9777485667e+00	6.2953692115e-01	1.305846062700e-03	1.337960201497e-03	2.038806642928e-03	4.742641091981e-03	5.089950292897e-03	5.404831885302e-03	143.30004161	146.82416100	223.73316819	520.44470268	558.55748210	593.11174280
1.9816804724e+00	6.3078848561e-01	1.307751506869e-03	1.339768799885e-03	2.041342852769e-03	4.742638241658e-03	5.089868729023e-03	5.406120763147e-03	143.50913994	147.02263173	224.01148505	520.44438989	558.54853150	593.25318080
1.9856123781e+00	6.3204005006e-01	1.309651793423e-03	1.341572216063e-03	2.043871591021e-03	4.742635155127e-03	5.089787211884e-03	5.407407126844e-03	143.71767229	147.22053378	224.28898200	520.44405118	558.53958602	593.39434290
1.9895442838e+00	6.3329161452e-01	1.311546911571e-03	1.343370441540e-03	2.046392846350e-03	4.742631833501e-03	5.089705743154e-03	5.408690958316e-03	143.92563747	147.41786622	224.56565779	520.44368668	558.53064586	593.53522712
1.9934761894e+00	6.3454317897e-01	1.313436850523e-03	1.345163467838e-03	2.048906607466e-03	4.742628277906e-03	5.089624324510e-03	5.409972239533e-03	144.13303429	147.61462811	224.84151119	520.44329649	558.52171120	593.67583148
1.9974080951e+00	6.3579474343e-01	1.315321599491e-03	1.346951286491e-03	2.051412863117e-03	4.742624489482e-03	5.089542957633e-03	5.411250952515e-03	144.33986159	147.81081853	225.11654095	520.44288076	558.51278222	593.81615401
2.0013400008e+00	6.3704630788e-01	1.317201147690e-03	1.348733889048e-03	2.053911602094e-03	4.742620469383e-03	5.089461644206e-03	5.412527079330e-03	144.54611816	148.00643655	225.39074586	520.44243961	558.50385910	593.95619274
2.0052719065e+00	6.3829787234e-01	1.319075484335e-03	1.350511267070e-03	2.056402813225e-03	4.742616218776e-03	5.089380385916e-03	5.413800602094e-03	144.75180283	148.20148125	225.66412468	520.44197316	558.49494203	594.09594571
2.0092038122e+00	6.3954943680e-01	1.320944598644e-03	1.352283412134e-03	2.058886485380e-03	4.742611738844e-03	5.089299184453e-03	5.415071502973e-03	144.95691442	148.39595169	225.93667620	520.44148154	558.48603120	594.23541096
2.0131357179e+00	6.4080100125e-01	1.322808479839e-03	1.354050315829e-03	2.061362607472e-03	4.742607030782e-03	5.089218041509e-03	5.416339764179e-03	145.16145174	148.58984696	226.20839919	520.44096489	558.47712679	594.37458654
2.0170676236e+00	6.4205256571e-01	1.324667117144e-03	1.355811969757e-03	2.063831168449e-03	4.742602095799e-03	5.089136958781e-03	5.417605367977e-03	145.36541361	148.78316613	226.47929245	520.44042334	558.46822899	594.51347051
2.0209995293e+00	6.4330413016e-01	1.326520499786e-03	1.357568365536e-03	2.066292157303e-03	4.742596935118e-03	5.089055937966e-03	5.418868296678e-03	145.56879884	148.97590829	226.74935476	520.43985702	558.45933799	594.65206091
2.0249314350e+00	6.4455569462e-01	1.328368616996e-03	1.359319494798e-03	2.068745563064e-03	4.742591549976e-03	5.088974980767e-03	5.420128532645e-03	145.77160627	149.16807251	227.01858492	520.43926607	558.45045396	594.79035582
2.0288633407e+00	6.4580725907e-01	1.330211458009e-03	1.361065349188e-03	2.071191374804e-03	4.742585941622e-03	5.088894088888e-03	5.421386058289e-03	145.97383469	149.35965789	227.28698173	520.43865062	558.44157710	594.92835331
2.0327952464e+00	6.4705882353e-01	1.332049012064e-03	1.362805920367e-03	2.073629581635e-03	4.742580111319e-03	5.088813264035e-03	5.422640856072e-03	146.17548294	149.55066350	227.55454401	520.43801082	558.43270760	595.06605145
2.0367271521e+00	6.4831038798e-01	1.333881268404e-03	1.364541200008e-03	2.076060172705e-03	4.742574060343e-03	5.088732507919e-03	5.423892908503e-03	146.37654983	149.74108843	227.82127055	520.43734680	558.42384564	595.20344832
2.0406590578e+00	6.4956195244e-01	1.335708216277e-03	1.366271179800e-03	2.078483137208e-03	4.742567789985e-03	5.088651822252e-03	5.425142198145e-03	146.57703419	149.93093176	228.08716017	520.43665871	558.41499141	595.34054202
2.0445909635e+00	6.5081351690e-01	1.337529844937e-03	1.367995851449e-03	2.080898464372e-03	4.742561301546e-03	5.088571208749e-03	5.426388707609e-03	146.77693483	150.12019260	228.35221169	520.43594669	558.40614510	595.47733062
2.0485228692e+00	6.5206508135e-01	1.339346143641e-03	1.369715206671e-03	2.083306143469e-03	4.742554596342e-03	5.088490669128e-03	5.427632419555e-03	146.97625057	150.30887003	228.61642393	520.43521088	558.39730690	595.61381223
2.0524547749e+00	6.5331664581e-01	1.341157101653e-03	1.371429237202e-03	2.085706163809e-03	4.742547675702e-03	5.088410205109e-03	5.428873316697e-03	147.17498024	150.49696314	228.87979572	520.43445142	558.38847700	595.74998495
2.0563866806e+00	6.5456821026e-01	1.342962708243e-03	1.373137934790e-03	2.088098514743e-03	4.742540540967e-03	5.088329818415e-03	5.430111381796e-03	147.37312266	150.68447102	229.14232589	520.43366848	558.37965558	595.88584689
2.0603185863e+00	6.5581977472e-01	1.344762952686e-03	1.374841291199e-03	2.090483185658e-03	4.742533193492e-03	5.088249510771e-03	5.431346597667e-03	147.57067666	150.87139278	229.40401327	520.43286219	558.37084283	596.02139617
2.0642504920e+00	6.5707133917e-01	1.346557824264e-03	1.376539298208e-03	2.092860165986e-03	4.742525634642e-03	5.088169283903e-03	5.432578947173e-03	147.76764105	151.05772752	229.66485671	520.43203270	558.36203895	596.15663089
2.0681823977e+00	6.5832290363e-01	1.348347312266e-03	1.378231947612e-03	2.095229445194e-03	4.742517865799e-03	5.088089139543e-03	5.433808413230e-03	147.96401465	151.24347432	229.92485505	520.43118017	558.35324412	596.29154920
2.0721143034e+00	6.5957446809e-01	1.350131405988e-03	1.379919231222e-03	2.097591012791e-03	4.742509888352e-03	5.088009079421e-03	5.435034978804e-03	148.15979631	151.42863229	230.18400714	520.43030474	558.34445854	596.42614921
2.0760462091e+00	6.6082603254e-01	1.351910094731e-03	1.381601140864e-03	2.099944858324e-03	4.742501703707e-03	5.087929105273e-03	5.436258626915e-03	148.35498484	151.61320054	230.44231183	520.42940658	558.33568239	596.56042907
2.0799781148e+00	6.6207759700e-01	1.353683367808e-03	1.383277668379e-03	2.102290971382e-03	4.742493313281e-03	5.087849218834e-03	5.437479340630e-03	148.54957907	151.79717817	230.69976798	520.42848584	558.32691587	596.69438692
2.0839100205e+00	6.6332916145e-01	1.355451214534e-03	1.384948805626e-03	2.104629341590e-03	4.742484718501e-03	5.087769421842e-03	5.438697103071e-03	148.74357782	151.98056429	230.95637445	520.42754267	558.31815916	596.82802090
2.0878419262e+00	6.6458072591e-01	1.357213624237e-03	1.386614544478e-03	2.106959958614e-03	4.742475920809e-03	5.087689716039e-03	5.439911897411e-03	148.93697993	152.16335800	231.21213011	520.42657724	558.30941246	596.96132917
2.0917738319e+00	6.6583229036e-01	1.358970586251e-03	1.388274876826e-03	2.109282812161e-03	4.742466921658e-03	5.087610103166e-03	5.441123706874e-03	149.12978423	152.34555841	231.46703382	520.42558969	558.30067596	597.09430989
2.0957057376e+00	6.6708385482e-01	1.360722089918e-03	1.389929794576e-03	2.111597891973e-03	4.742457722512e-03	5.087530584968e-03	5.442332514738e-03	149.32198954	152.52716464	231.72108446	520.42458020	558.29194984	597.22696122
2.0996376433e+00	6.6833541927e-01	1.362468124590e-03	1.391579289651e-03	2.113905187836e-03	4.742448324849e-03	5.087451163191e-03	5.443538304332e-03	149.51359469	152.70817580	231.97428092	520.42354893	558.28323431	597.35928133
2.1035695490e+00	6.6958698373e-01	1.364208679628e-03	1.393223353990e-03	2.116204689571e-03	4.742438730155e-03	5.087371839584e-03	5.444741059036e-03	149.70459853	152.88859101	232.22662207	520.42249603	558.27452955	597.49126840
2.1075014547e+00	6.7083854819e-01	1.365943744402e-03	1.394861979549e-03	2.118496387042e-03	4.742428939932e-03	5.087292615895e-03	5.445940762285e-03	149.89499988	153.06840938	232.47810680	520.42142168	558.26583576	597.62292062
2.1114333604e+00	6.7209011264e-01	1.367673308293e-03	1.396495158301e-03	2.120780270150e-03	4.742418955691e-03	5.087213493877e-03	5.447137397565e-03	150.08479758	153.24763003	232.72873400	520.42032604	558.25715312	597.75423616
2.1153652661e+00	6.7334167710e-01	1.369397360689e-03	1.398122882237e-03	2.123056328834e-03	4.742408778955e-03	5.087134475283e-03	5.448330948415e-03	150.27399046	153.42625209	232.97850257	520.41920927	558.24848183	597.88521323
2.1192971718e+00	6.7459324155e-01	1.371115890992e-03	1.399745143362e-03	2.125324553075e-03	4.742398411257e-03	5.087055561867e-03	5.449521398427e-03	150.46257737	153.60427467	233.22741141	520.41807155	558.23982208	598.01585001
2.1232290775e+00	6.7584480601e-01	1.372828888612e-03	1.401361933700e-03	2.127584932890e-03	4.742387854144e-03	5.086976755385e-03	5.450708731246e-03	150.65055713	153.78169690	233.47545942	520.41691304	558.23117407	598.14614473
2.1271609832e+00	6.7709637046e-01	1.374536342970e-03	1.402973245293e-03	2.129837458337e-03	4.742377109172e-03	5.086898057595e-03	5.451892930570e-03	150.83792858	153.95851791	233.72264552	520.41573391	558.22253799	598.27609559
2.1310928889e+00	6.7834793492e-01	1.376238243499e-03	1.404579070199e-03	2.132082119513e-03	4.742366177908e-03	5.086819470257e-03	5.453073980150e-03	151.02469058	154.13473683	233.96896861	520.41453434	558.21391402	598.40570080
2.1350247946e+00	6.7959949937e-01	1.377934579642e-03	1.406179400495e-03	2.134318906552e-03	4.742355061931e-03	5.086740995131e-03	5.454251863792e-03	151.21084196	154.31035278	234.21442761	520.41331451	558.20530237	598.53495858
2.1389567003e+00	6.8085106383e-01	1.379625340855e-03	1.407774228273e-03	2.136547809629e-03	4.742343762830e-03	5.086662633978e-03	5.455426565353e-03	151.39638155	154.48536490	234.45902145	520.41207457	558.19670323	598.66386718
2.1428886060e+00	6.8210262829e-01	1.381310516605e-03	1.409363545646e-03	2.138768818957e-03	4.742332282205e-03	5.086584388562e-03	5.456598068745e-03	151.58130822	154.65977232	234.70274906	520.41081472	558.18811679	598.79242482
2.1468205117e+00	6.8335419274e-01	1.382990096371e-03	1.410947344742e-03	2.140981924788e-03	4.742320621667e-03	5.086506260647e-03	5.457766357934e-03	151.76562079	154.83357418	234.94560935	520.40953512	558.17954324	598.92062974
2.1507524174e+00	6.8460575720e-01	1.384664069646e-03	1.412525617709e-03	2.143187117412e-03	4.742308782836e-03	5.086428251998e-03	5.458931416940e-03	151.94931812	155.00676962	235.18760127	520.40823596	558.17098278	599.04848019
2.1546843231e+00	6.8585732165e-01	1.386332425934e-03	1.414098356713e-03	2.145384387159e-03	4.742296767344e-03	5.086350364381e-03	5.460093229835e-03	152.13239906	155.17935778	235.42872375	520.40691741	558.16243560	599.17597441
2.1586162288e+00	6.8710888611e-01	1.387995154752e-03	1.415665553936e-03	2.147573724397e-03	4.742284576832e-03	5.086272599563e-03	5.461251780749e-03	152.31486246	155.35133779	235.66897574	520.40557966	558.15390190	599.30311068
2.1625481345e+00	6.8836045056e-01	1.389652245631e-03	1.417227201581e-03	2.149755119532e-03	4.742272212952e-03	5.086194959314e-03	5.462407053862e-03	152.49670717	155.52270881	235.90835619	520.40422288	558.14538187	599.42988725
2.1664800402e+00	6.8961201502e-01	1.391303688116e-03	1.418783291868e-03	2.151928563011e-03	4.742259677366e-03	5.086117445402e-03	5.463559033411e-03	152.67793203	155.69346998	236.14686404	520.40284726	558.13687570	599.55630240
2.1704119459e+00	6.9086357947e-01	1.392949471763e-03	1.420333817036e-03	2.154094045317e-03	4.742246971745e-03	5.086040059597e-03	5.464707703688e-03	152.85853591	155.86362045	236.38449826	520.40145298	558.12838359	599.68235439
2.1743438516e+00	6.9211514393e-01	1.394589586147e-03	1.421878769343e-03	2.156251556974e-03	4.742234097771e-03	5.085962803670e-03	5.465853049037e-03	153.03851766	156.03315937	236.62125780	520.40004022	558.11990573	599.80804151
2.1782757573e+00	6.9336670839e-01	1.396224020852e-03	1.423418141065e-03	2.158401088542e-03	4.742221057135e-03	5.085885679391e-03	5.466995053859e-03	153.21787614	156.20208589	236.85714162	520.39860918	558.11144232	599.93336206
2.1822076630e+00	6.9461827284e-01	1.397852765480e-03	1.424951924498e-03	2.160542630622e-03	4.742207851538e-03	5.085808688534e-03	5.468133702608e-03	153.39661020	156.37039917	237.09214870	520.39716003	558.10299355	600.05831431
2.1861395687e+00	6.9586983730e-01	1.399475809647e-03	1.426480111956e-03	2.162676173852e-03	4.742194482689e-03	5.085731832871e-03	5.469268979797e-03	153.57471871	156.53809836	237.32627801	520.39569297	558.09455962	600.18289658
2.1900714744e+00	6.9712140175e-01	1.401093142983e-03	1.428002695773e-03	2.164801708910e-03	4.742180952308e-03	5.085655114174e-03	5.470400869988e-03	153.75220053	156.70518262	237.55952852	520.39420818	558.08614071	600.30710718
2.1940033801e+00	6.9837296621e-01	1.402704755136e-03	1.429519668302e-03	2.166919226511e-03	4.742167262124e-03	5.085578534218e-03	5.471529357804e-03	153.92905452	156.87165111	237.79189922	520.39270586	558.07773703	600.43094440
2.1979352858e+00	6.9962453066e-01	1.404310635767e-03	1.431031021915e-03	2.169028717408e-03	4.742153413875e-03	5.085502094776e-03	5.472654427919e-03	154.10527955	157.03750300	238.02338909	520.39118619	558.06934877	600.55440657
2.2018671915e+00	7.0087609512e-01	1.405910774555e-03	1.432536749005e-03	2.171130172396e-03	4.742139409307e-03	5.085425797622e-03	5.473776065066e-03	154.28087449	157.20273745	238.25399711	520.38964937	558.06097613	600.67749202
2.2057990972e+00	7.0212765957e-01	1.407505161193e-03	1.434036841982e-03	2.173223582304e-03	4.742125250175e-03	5.085349644531e-03	5.474894254030e-03	154.45583820	157.36735363	238.48372230	520.38809558	558.05261929	600.80019908
2.2097310029e+00	7.0337922403e-01	1.409093785393e-03	1.435531293278e-03	2.175308938003e-03	4.742110938245e-03	5.085273637277e-03	5.476008979656e-03	154.63016955	157.53135070	238.71256364	520.38652503	558.04427846	600.92252608
2.2136629086e+00	7.0463078849e-01	1.410676636882e-03	1.437020095345e-03	2.177386230399e-03	4.742096475289e-03	5.085197777635e-03	5.477120226840e-03	154.80386743	157.69472784	238.94052013	520.38493790	558.03595383	601.04447136
2.2175948143e+00	7.0588235294e-01	1.412253705405e-03	1.438503240653e-03	2.179455450440e-03	4.742081863088e-03	5.085122067379e-03	5.478227980538e-03	154.97693069	157.85748423	239.16759078	520.38333440	558.02764559	601.16603328
2.2215267200e+00	7.0713391740e-01	1.413824980723e-03	1.439980721695e-03	2.181516589109e-03	4.742067103433e-03	5.085046508286e-03	5.479332225760e-03	155.14935823	158.01961903	239.39377460	520.38171471	558.01935394	601.28721018
2.2254586257e+00	7.0838548185e-01	1.415390452616e-03	1.441452530982e-03	2.183569637430e-03	4.742052198120e-03	5.084971102128e-03	5.480432947571e-03	155.32114891	158.18113143	239.61907062	520.38007904	558.01107907	601.40800044
2.2293905314e+00	7.0963704631e-01	1.416950110882e-03	1.442918661046e-03	2.185614586464e-03	4.742037148957e-03	5.084895850681e-03	5.481530131096e-03	155.49230162	158.34202061	239.84347783	520.37842759	558.00282118	601.52840242
2.2333224371e+00	7.1088861076e-01	1.418503945336e-03	1.444379104439e-03	2.187651427311e-03	4.742021957757e-03	5.084820755720e-03	5.482623761513e-03	155.66281525	158.50228575	240.06699528	520.37676055	557.99458046	601.64841448
2.2372543428e+00	7.1214017522e-01	1.420051945811e-03	1.445833853735e-03	2.189680151108e-03	4.742006626342e-03	5.084745819017e-03	5.483713824057e-03	155.83268866	158.66192603	240.28962198	520.37507812	557.98635710	601.76803502
2.2411862485e+00	7.1339173967e-01	1.421594102161e-03	1.447282901527e-03	2.191700749032e-03	4.741991156542e-03	5.084671042347e-03	5.484800304021e-03	156.00192076	158.82094065	240.51135698	520.37338051	557.97815131	601.88726241
2.2451181542e+00	7.1464330413e-01	1.423130404256e-03	1.448726240432e-03	2.193713212296e-03	4.741975550194e-03	5.084596427482e-03	5.485883186754e-03	156.17051043	158.97932878	240.73219929	520.37166791	557.96996328	602.00609506
2.2490500599e+00	7.1589486859e-01	1.424660841987e-03	1.450163863083e-03	2.195717532154e-03	4.741959809144e-03	5.084521976197e-03	5.486962457660e-03	156.33845656	159.13708963	240.95214797	520.36994053	557.96179319	602.12453135
2.2529819656e+00	7.1714643304e-01	1.426185405264e-03	1.451595762138e-03	2.197713699897e-03	4.741943935242e-03	5.084447690263e-03	5.488038102204e-03	156.50575804	159.29422239	241.17120206	520.36819857	557.95364125	602.24256970
2.2569138713e+00	7.1839799750e-01	1.427704084017e-03	1.453021930275e-03	2.199701706853e-03	4.741927930348e-03	5.084373571451e-03	5.489110105903e-03	156.67241377	159.45072626	241.38936061	520.36644223	557.94550765	602.36020850
2.2608457770e+00	7.1964956195e-01	1.429216868196e-03	1.454442360194e-03	2.201681544389e-03	4.741911796329e-03	5.084299621533e-03	5.490178454336e-03	156.83842264	159.60660042	241.60662267	520.36467173	557.93739259	602.47744619
2.2647776827e+00	7.2090112641e-01	1.430723747771e-03	1.455857044615e-03	2.203653203912e-03	4.741895535058e-03	5.084225842279e-03	5.491243133135e-03	157.00378356	159.76184409	241.82298729	520.36288726	557.92929625	602.59428119
2.2687095884e+00	7.2215269086e-01	1.432224712732e-03	1.457265976280e-03	2.205616676864e-03	4.741879148416e-03	5.084152235459e-03	5.492304127991e-03	157.16849543	159.91645647	242.03845354	520.36108903	557.92121884	602.71071191
2.2726414941e+00	7.2340425532e-01	1.433719753090e-03	1.458669147955e-03	2.207571954728e-03	4.741862638288e-03	5.084078802840e-03	5.493361424654e-03	157.33255714	160.07043676	242.25302049	520.35927726	557.91316054	602.82673681
2.2765733998e+00	7.2465581977e-01	1.435208858879e-03	1.460066552423e-03	2.209519029024e-03	4.741846006568e-03	5.084005546191e-03	5.494415008930e-03	157.49596762	160.22378418	242.46668719	520.35745214	557.90512155	602.94235432
2.2805053055e+00	7.2590738423e-01	1.436692020151e-03	1.461458182494e-03	2.211457891309e-03	4.741829255157e-03	5.083932467277e-03	5.495464866681e-03	157.65872575	160.37649793	242.67945274	520.35561388	557.89710207	603.05756289
2.2844372112e+00	7.2715894869e-01	1.438169226982e-03	1.462844030997e-03	2.213388533179e-03	4.741812385960e-03	5.083859567865e-03	5.496510983829e-03	157.82083047	160.52857722	242.89131619	520.35376270	557.88910228	603.17236098
2.2883691169e+00	7.2841051314e-01	1.439640469469e-03	1.464224090785e-03	2.215310946270e-03	4.741795400889e-03	5.083786849719e-03	5.497553346354e-03	157.98228067	160.68002128	243.10227664	520.35189881	557.88112239	603.28674705
2.2923010226e+00	7.2966207760e-01	1.441105737732e-03	1.465598354730e-03	2.217225122253e-03	4.741778301863e-03	5.083714314602e-03	5.498591940293e-03	158.14307527	160.83082932	243.31233318	520.35002240	557.87316258	603.40071956
2.2962329283e+00	7.3091364205e-01	1.442565021912e-03	1.466966815731e-03	2.219131052838e-03	4.741761090806e-03	5.083641964275e-03	5.499626751741e-03	158.30321320	160.98100055	243.52148488	520.34813371	557.86522305	603.51427699
2.3001648340e+00	7.3216520651e-01	1.444018312174e-03	1.468329466706e-03	2.221028729774e-03	4.741743769648e-03	5.083569800500e-03	5.500657766850e-03	158.46269337	161.13053421	243.72973086	520.34623293	557.85730399	603.62741782
2.3040967397e+00	7.3341677096e-01	1.445465598704e-03	1.469686300597e-03	2.222918144848e-03	4.741726340323e-03	5.083497825035e-03	5.501684971833e-03	158.62151471	161.27942952	243.93707020	520.34432028	557.84940559	603.74014054
2.3080286454e+00	7.3466833542e-01	1.446906871714e-03	1.471037310368e-03	2.224799289885e-03	4.741708804774e-03	5.083426039638e-03	5.502708352959e-03	158.77967614	161.42768571	244.14350200	520.34239598	557.84152806	603.85244363
2.3119605511e+00	7.3591989987e-01	1.448342121436e-03	1.472382489007e-03	2.226672156746e-03	4.741691164946e-03	5.083354446064e-03	5.503727896556e-03	158.93717660	161.57530200	244.34902538	520.34046023	557.83367157	603.96432561
2.3158924568e+00	7.3717146433e-01	1.449771338130e-03	1.473721829525e-03	2.228536737333e-03	4.741673422790e-03	5.083283046068e-03	5.504743589011e-03	159.09401500	161.72227763	244.55363945	520.33851326	557.82583633	604.07578497
2.3198243625e+00	7.3842302879e-01	1.451194512076e-03	1.475055324954e-03	2.230393023584e-03	4.741655580264e-03	5.083211841403e-03	5.505755416769e-03	159.25019029	161.86861184	244.75734332	520.33655527	557.81802252	604.18682024
2.3237562682e+00	7.3967459324e-01	1.452611633580e-03	1.476382968351e-03	2.232241007477e-03	4.741637639328e-03	5.083140833820e-03	5.506763366333e-03	159.40570140	162.01430387	244.96013612	520.33458648	557.81023034	604.29742992
2.3276881739e+00	7.4092615770e-01	1.454022692973e-03	1.477704752797e-03	2.234080681025e-03	4.741619601948e-03	5.083070025067e-03	5.507767424267e-03	159.56054727	162.15935294	245.16201695	520.33260710	557.80245997	604.40761254
