# kx	kx_over_pi	mode0	mode1	mode2	mode3	mode4	mode5	mode6	mode7	mode8	mode9	mode10	mode11	mode12	mode13	mode14	mode15	mode16	mode17	mode18	mode19	mode20	mode21	mode22	mode23	mode0_cm1	mode1_cm1	mode2_cm1	mode3_cm1	mode4_cm1	mode5_cm1	mode6_cm1	mode7_cm1	mode8_cm1	mode9_cm1	mode10_cm1	mode11_cm1	mode12_cm1	mode13_cm1	mode14_cm1	mode15_cm1	mode16_cm1	mode17_cm1	mode18_cm1	mode19_cm1	mode20_cm1	mode21_cm1	mode22_cm1	mode23_cm1
3.9319056991e-02	1.2515644556e-02	0.000000000000e+00	0.000000000000e+00	1.768435732084e-04	1.062483255375e-03	1.074347435858e-03	1.117918082454e-03	1.129408572817e-03	1.617900750035e-03	1.621151449044e-03	1.750971094721e-03	1.766653941978e-03	2.424313770849e-03	4.717585183233e-03	4.736949468490e-03	4.737319309315e-03	4.737514562033e-03	4.774894229569e-03	5.085279991238e-03	5.085669062092e-03	5.087709178344e-03	5.128117571541e-03	5.375275401410e-03	5.382427565248e-03	5.501600853029e-03	0.00000000	0.00000000	19.40633902	116.59406040	117.89600372	122.67732952	123.93826509	177.54408535	177.90080833	192.14686777	193.86786133	266.03768558	517.69513451	519.82011919	519.86070453	519.88213104	523.98407542	558.04497573	558.08767132	558.31154820	562.74585680	589.86829360	590.65315286	603.73090956
4.3250962690e-02	1.3767209011e-02	0.000000000000e+00	0.000000000000e+00	1.769258025949e-04	1.061887950965e-03	1.074938541110e-03	1.117340810678e-03	1.129980337495e-03	1.617896357258e-03	1.621145994244e-03	1.750182504266e-03	1.767433636199e-03	2.424307739913e-03	4.717588467628e-03	4.736949758831e-03	4.737309577821e-03	4.737524349726e-03	4.774899892629e-03	5.085260995173e-03	5.085688969363e-03	5.087708936907e-03	5.128116904328e-03	5.374912795642e-03	5.382780152774e-03	5.501602009897e-03	0.00000000	0.00000000	19.41536265	116.52873329	117.96087002	122.61398127	124.00100901	177.54360330	177.90020974	192.06032997	193.95342288	266.03702376	517.69549493	519.82015105	519.85963662	519.88320512	523.98469687	558.04289115	558.08985589	558.31152171	562.74578358	589.82850222	590.69184487	603.73103652
4.7182868389e-02	1.5018773467e-02	0.000000000000e+00	0.000000000000e+00	1.770158262591e-04	1.061292447741e-03	1.075529445225e-03	1.116763278121e-03	1.130551838466e-03	1.617891546127e-03	1.621140019963e-03	1.749393490182e-03	1.768212906777e-03	2.424301134621e-03	4.717592063984e-03	4.736950076809e-03	4.737299849534e-03	4.737534139560e-03	4.774906095768e-03	5.085242042578e-03	5.085708919930e-03	5.087708672481e-03	5.128116173579e-03	5.374549716183e-03	5.383132260025e-03	5.501603276883e-03	0.00000000	0.00000000	19.42524161	116.46338437	118.02571426	122.55060439	124.06372399	177.54307534	177.89955414	191.97374568	194.03893794	266.03629892	517.69588958	519.82018595	519.85856907	519.88427943	523.98537758	558.04081134	558.09204521	558.31149269	562.74570339	589.78865885	590.73048418	603.73117555
5.1114774088e-02	1.6270337922e-02	0.000000000000e+00	0.000000000000e+00	1.771136341488e-04	1.060696745808e-03	1.076120148092e-03	1.116185484940e-03	1.131123075573e-03	1.617886316646e-03	1.621133526208e-03	1.748604052469e-03	1.768991753712e-03	2.424293954977e-03	4.717595972072e-03	4.736950422421e-03	4.737290124524e-03	4.737543931461e-03	4.774912839190e-03	5.085223133490e-03	5.085728913755e-03	5.087708385070e-03	5.128115379296e-03	5.374186163352e-03	5.383483886721e-03	5.501604653972e-03	0.00000000	0.00000000	19.43597478	116.39801364	118.09053640	122.48719892	124.12641002	177.54250147	177.89884153	191.88711491	194.12440652	266.03551104	517.69631845	519.82022387	519.85750187	519.88535396	523.98611759	558.03873631	558.09423928	558.31146115	562.74561623	589.74876354	590.76907074	603.73132667
5.5046679788e-02	1.7521902378e-02	0.000000000000e+00	0.000000000000e+00	1.772192153654e-04	1.060100845269e-03	1.076710649599e-03	1.115607431286e-03	1.131694048665e-03	1.617880668815e-03	1.621126512986e-03	1.747814191126e-03	1.769770176999e-03	2.424286200986e-03	4.717600191642e-03	4.736950795660e-03	4.737280402857e-03	4.737553725362e-03	4.774920123114e-03	5.085204267939e-03	5.085748950800e-03	5.087708074673e-03	5.128114521482e-03	5.373822137471e-03	5.383835032585e-03	5.501606141145e-03	0.00000000	0.00000000	19.44756098	116.33262111	118.15533645	122.42376486	124.18906707	177.54188169	177.89807192	191.80043764	194.20982860	266.03466014	517.69678149	519.82026483	519.85643504	519.88642872	523.98691691	558.03666606	558.09643809	558.31142709	562.74552210	589.70881632	590.80760455	603.73148987
5.8978585487e-02	1.8773466834e-02	0.000000000000e+00	0.000000000000e+00	1.773325581707e-04	1.059504746226e-03	1.077300949633e-03	1.115029117307e-03	1.132264757592e-03	1.617874602638e-03	1.621118980304e-03	1.747023906151e-03	1.770548176638e-03	2.424277872655e-03	4.717604722427e-03	4.736951196524e-03	4.737270684597e-03	4.737563521198e-03	4.774927947776e-03	5.085185445952e-03	5.085769031037e-03	5.087707741294e-03	5.128113600139e-03	5.373457638865e-03	5.384185697342e-03	5.501607738384e-03	0.00000000	0.00000000	19.45999892	116.26720680	118.22011439	122.36030224	124.25169514	177.54121600	177.89724530	191.71371389	194.29520419	266.03374621	517.69727869	519.82030882	519.85536859	519.88750369	523.98777556	558.03460058	558.09864164	558.31139050	562.74542099	589.66881722	590.84608556	603.73166514
6.2910491186e-02	2.0025031289e-02	0.000000000000e+00	0.000000000000e+00	1.774536499939e-04	1.058908448782e-03	1.077891048083e-03	1.114450543149e-03	1.132835202209e-03	1.617868118116e-03	1.621110928171e-03	1.746233197544e-03	1.771325752625e-03	2.424268969989e-03	4.717609564139e-03	4.736951625007e-03	4.737260969804e-03	4.737573318906e-03	4.774936313432e-03	5.085166667551e-03	5.085789154436e-03	5.087707384934e-03	5.128112615270e-03	5.373092667858e-03	5.384535880719e-03	5.501609445668e-03	0.00000000	0.00000000	19.47328721	116.20177072	118.28487021	122.29681107	124.31429420	177.54050441	177.89636168	191.62694365	194.38053329	266.03276926	517.69781000	519.82035584	519.85430251	519.88857886	523.98869359	558.03253989	558.10084993	558.31135140	562.74531291	589.62876628	590.88451374	603.73185250
6.6842396885e-02	2.1276595745e-02	0.000000000000e+00	0.000000000000e+00	1.775824774395e-04	1.058311953037e-03	1.078480944836e-03	1.113871708956e-03	1.133405382370e-03	1.617861215252e-03	1.621102356595e-03	1.745442065303e-03	1.772102904959e-03	2.424259492995e-03	4.717614716469e-03	4.736952081103e-03	4.737251258537e-03	4.737583118425e-03	4.774945220352e-03	5.085147932758e-03	5.085809320972e-03	5.087707005595e-03	5.128111566878e-03	5.372727224779e-03	5.384885582443e-03	5.501611262976e-03	0.00000000	0.00000000	19.48742439	116.13631288	118.34960390	122.23329135	124.37686424	177.53974691	177.89542106	191.54012692	194.46581590	266.03172928	517.69837541	519.82040589	519.85323682	519.88965424	523.98967101	558.03048399	558.10306295	558.31130977	562.74519787	589.58866354	590.92288907	603.73205192
7.0774302584e-02	2.2528160200e-02	0.000000000000e+00	0.000000000000e+00	1.777190262957e-04	1.057715259093e-03	1.079070639780e-03	1.113292614872e-03	1.133975297931e-03	1.617853894048e-03	1.621093265586e-03	1.744650509427e-03	1.772879633636e-03	2.424249441680e-03	4.717620179091e-03	4.736952564808e-03	4.737241550855e-03	4.737592919695e-03	4.774954668826e-03	5.085129241592e-03	5.085829530620e-03	5.087706603281e-03	5.128110454967e-03	5.372361309955e-03	5.385234802245e-03	5.501613190285e-03	0.00000000	0.00000000	19.50240889	116.07083329	118.41431544	122.16974312	124.43940524	177.53894350	177.89442344	191.45326371	194.55105202	266.03062627	517.69897486	519.82045897	519.85217153	519.89072980	523.99070786	558.02843287	558.10528071	558.31126562	562.74507585	589.54850903	590.96121151	603.73226342
7.4706208283e-02	2.3779724656e-02	0.000000000000e+00	0.000000000000e+00	1.778632815431e-04	1.057118367049e-03	1.079660132801e-03	1.112713261039e-03	1.134544948750e-03	1.617846154508e-03	1.621083655153e-03	1.743858529915e-03	1.773655938653e-03	2.424238816052e-03	4.717625951656e-03	4.736953076114e-03	4.737231846813e-03	4.737602722657e-03	4.774964659162e-03	5.085110594071e-03	5.085849783355e-03	5.087706177992e-03	5.128109279539e-03	5.371994923718e-03	5.385583539856e-03	5.501615227569e-03	0.00000000	0.00000000	19.51823907	116.00533196	118.47900482	122.10616639	124.50191720	177.53809418	177.89336881	191.36635400	194.63624165	266.02946025	517.69960833	519.82051508	519.85110663	519.89180555	523.99180417	558.02638654	558.10750319	558.31121895	562.74494686	589.50830279	590.99948104	603.73248699
7.8638113982e-02	2.5031289111e-02	0.000000000000e+00	0.000000000000e+00	1.780152273633e-04	1.056521277007e-03	1.080249423787e-03	1.112133647598e-03	1.135114334683e-03	1.617837996635e-03	1.621073525308e-03	1.743066126764e-03	1.774431820007e-03	2.424227616118e-03	4.717632033797e-03	4.736953615015e-03	4.737222146470e-03	4.737612527251e-03	4.774975191682e-03	5.085091990211e-03	5.085870079156e-03	5.087705729732e-03	5.128108040598e-03	5.371628066400e-03	5.385931795011e-03	5.501617374803e-03	0.00000000	0.00000000	19.53491320	115.93980890	118.54367203	122.04256117	124.56440008	177.53719896	177.89225719	191.27939781	194.72138479	266.02823119	517.70027576	519.82057422	519.85004214	519.89288148	523.99295998	558.02434500	558.10973039	558.31116976	562.74481090	589.46804485	591.03769763	603.73272262
8.2570019681e-02	2.6282853567e-02	0.000000000000e+00	0.000000000000e+00	1.781748471493e-04	1.055923989065e-03	1.080838512625e-03	1.111553774691e-03	1.135683455589e-03	1.617829420431e-03	1.621062876061e-03	1.742273299974e-03	1.775207277696e-03	2.424215841887e-03	4.717638425129e-03	4.736954181505e-03	4.737212449880e-03	4.737622333419e-03	4.774986266728e-03	5.085073430028e-03	5.085890417998e-03	5.087705258503e-03	5.128106738148e-03	5.371260738336e-03	5.386279567444e-03	5.501619631960e-03	0.00000000	0.00000000	19.55242945	115.87426412	118.60831706	121.97892747	124.62685388	177.53625783	177.89108857	191.19239512	194.80648143	266.02693912	517.70097713	519.82063639	519.84897806	519.89395758	523.99417533	558.02230826	558.11196232	558.31111805	562.74466797	589.42773525	591.07586124	603.73297031
8.6501925380e-02	2.7534418023e-02	0.000000000000e+00	0.000000000000e+00	1.783421235148e-04	1.055326503323e-03	1.081427399200e-03	1.110973642458e-03	1.136252311326e-03	1.617820425900e-03	1.621051707423e-03	1.741480049542e-03	1.775982311716e-03	2.424203493368e-03	4.717645125244e-03	4.736954775576e-03	4.737202757099e-03	4.737632141103e-03	4.774997884660e-03	5.085054913539e-03	5.085910799860e-03	5.087704764309e-03	5.128105372193e-03	5.370892939862e-03	5.386626856893e-03	5.501621999010e-03	0.00000000	0.00000000	19.57078591	115.80869764	118.67293989	121.91526532	124.68927858	177.53527079	177.88986295	191.10534595	194.89153159	266.02558403	517.70171238	519.82070158	519.84791440	519.89503385	523.99545025	558.02027631	558.11419897	558.31106382	562.74451808	589.38737403	591.11397185	603.73323007
9.0433831080e-02	2.8785982478e-02	0.000000000000e+00	0.000000000000e+00	1.785170383051e-04	1.054728819879e-03	1.082016083399e-03	1.110393251040e-03	1.136820901752e-03	1.617811013045e-03	1.621040019408e-03	1.740686375466e-03	1.776756922064e-03	2.424190570569e-03	4.717652133717e-03	4.736955397221e-03	4.737193068182e-03	4.737641950246e-03	4.775010045852e-03	5.085036440757e-03	5.085931224720e-03	5.087704247153e-03	5.128103942737e-03	5.370524671316e-03	5.386973663097e-03	5.501624475923e-03	0.00000000	0.00000000	19.58998059	115.74310947	118.73754052	121.85157472	124.75167417	177.53423785	177.88858034	191.01825029	194.97653525	266.02416592	517.70248147	519.82076980	519.84685117	519.89611028	523.99678479	558.01824915	558.11644034	558.31100707	562.74436121	589.34696123	591.15202944	603.73350188
9.4365736779e-02	3.0037546934e-02	0.000000000000e+00	0.000000000000e+00	1.786995726074e-04	1.054130938833e-03	1.082604565107e-03	1.109812600578e-03	1.137389226727e-03	1.617801181871e-03	1.621027812027e-03	1.739892277745e-03	1.777531108735e-03	2.424177073501e-03	4.717659450102e-03	4.736956046431e-03	4.737183383184e-03	4.737651760789e-03	4.775022750699e-03	5.085018011698e-03	5.085951692555e-03	5.087703707037e-03	5.128102449785e-03	5.370155933037e-03	5.387319985796e-03	5.501627062668e-03	0.00000000	0.00000000	19.61001141	115.67749960	118.80211892	121.78785570	124.81404063	177.53315901	177.88724074	190.93110814	195.06149241	266.02268478	517.70328436	519.82084104	519.84578836	519.89718686	523.99817898	558.01622680	558.11868643	558.31094779	562.74419738	589.30649688	591.19003396	603.73378574
9.8297642478e-02	3.1289111389e-02	0.000000000000e+00	0.000000000000e+00	1.788897067626e-04	1.053532860282e-03	1.083192844210e-03	1.109231691210e-03	1.137957286109e-03	1.617790932380e-03	1.621015085294e-03	1.739097756375e-03	1.778304871727e-03	2.424163002173e-03	4.717667073934e-03	4.736956723199e-03	4.737173702159e-03	4.737661572675e-03	4.775035999610e-03	5.084999626375e-03	5.085972203343e-03	5.087703143965e-03	5.128100893340e-03	5.369786725367e-03	5.387665824734e-03	5.501629759211e-03	0.00000000	0.00000000	19.63087622	115.61186807	118.86667509	121.72410826	124.87637794	177.53203425	177.88584414	190.84391949	195.14640309	266.02114063	517.70412097	519.82091530	519.84472599	519.89826359	523.99963288	558.01420924	558.12093723	558.31088600	562.74402658	589.26598103	591.22798540	603.73408165
1.0222954818e-01	3.2540675845e-02	0.000000000000e+00	0.000000000000e+00	1.790874203763e-04	1.052934584324e-03	1.083780920592e-03	1.108650523078e-03	1.138525079758e-03	1.617780264577e-03	1.621001839224e-03	1.738302811356e-03	1.779078211036e-03	2.424148356596e-03	4.717675004729e-03	4.736957427514e-03	4.737164025163e-03	4.737671385847e-03	4.775049793013e-03	5.084981284802e-03	5.085992757063e-03	5.087702557940e-03	5.128099273408e-03	5.369417048650e-03	5.388011179654e-03	5.501632565519e-03	0.00000000	0.00000000	19.65257278	115.54621487	118.93120901	121.66033243	124.93868609	177.53086360	177.88439055	190.75668436	195.23126727	266.01953347	517.70499128	519.82099259	519.84366407	519.89934047	524.00114653	558.01219649	558.12319274	558.31082170	562.74384881	589.22541369	591.26588372	603.73438961
1.0616145388e-01	3.3792240300e-02	0.000000000000e+00	0.000000000000e+00	1.792926923310e-04	1.052336111056e-03	1.084368794139e-03	1.108069096320e-03	1.139092607532e-03	1.617769178466e-03	1.620988073829e-03	1.737507442684e-03	1.779851126657e-03	2.424133136781e-03	4.717683241982e-03	4.736958159369e-03	4.737154352249e-03	4.737681200246e-03	4.775064131353e-03	5.084962986992e-03	5.086013353693e-03	5.087701948966e-03	5.128097589993e-03	5.369046903230e-03	5.388356050304e-03	5.501635481555e-03	0.00000000	0.00000000	19.67509878	115.48054002	118.99572068	121.59652822	125.00096506	177.52964704	177.88287997	190.66940274	195.31608495	266.01786329	517.70589521	519.82107291	519.84260259	519.90041747	524.00271998	558.01018853	558.12545296	558.31075487	562.74366408	589.18479493	591.30372890	603.73470961
1.1009335958e-01	3.5043804756e-02	0.000000000000e+00	0.000000000000e+00	1.795055007981e-04	1.051737440576e-03	1.084956464735e-03	1.107487411077e-03	1.139659869290e-03	1.617757674051e-03	1.620973789126e-03	1.736711650357e-03	1.780623618587e-03	2.424117342738e-03	4.717691785169e-03	4.736958918753e-03	4.737144683473e-03	4.737691015817e-03	4.775079015092e-03	5.084944732958e-03	5.086033993209e-03	5.087701317047e-03	5.128095843101e-03	5.368676289454e-03	5.388700436430e-03	5.501638507282e-03	0.00000000	0.00000000	19.69845181	115.41484353	119.06021007	121.53269564	125.06321485	177.52838457	177.88131241	190.58207462	195.40085614	266.01613009	517.70683272	519.82115624	519.84154156	519.90149461	524.00435328	558.00818539	558.12771788	558.31068552	562.74347238	589.14412477	591.34152091	603.73504164
1.1402526527e-01	3.6295369212e-02	0.000000000000e+00	0.000000000000e+00	1.797258232506e-04	1.051138572979e-03	1.085543932263e-03	1.106905467487e-03	1.140226864893e-03	1.617745751337e-03	1.620958985130e-03	1.735915434373e-03	1.781395686822e-03	2.424100974481e-03	4.717700633749e-03	4.736959705655e-03	4.737135018888e-03	4.737700832500e-03	4.775094444709e-03	5.084926522713e-03	5.086054675592e-03	5.087700662186e-03	5.128094032737e-03	5.368305207672e-03	5.389044337784e-03	5.501641642662e-03	0.00000000	0.00000000	19.72262940	115.34912541	119.12467718	121.46883472	125.12543542	177.52707621	177.87968786	190.49470002	195.48558084	266.01433388	517.70780374	519.82124259	519.84048100	519.90257186	524.00604649	558.00618704	558.12998751	558.31061366	562.74327372	589.10340325	591.37925972	603.73538571
1.1795717097e-01	3.7546933667e-02	0.000000000000e+00	0.000000000000e+00	1.799536364760e-04	1.050539508362e-03	1.086131196608e-03	1.106323265691e-03	1.140793594198e-03	1.617733410327e-03	1.620943661857e-03	1.735118794728e-03	1.782167331356e-03	2.424084032021e-03	4.717709787159e-03	4.736960520066e-03	4.737125358549e-03	4.737710650240e-03	4.775110420700e-03	5.084908356269e-03	5.086075400818e-03	5.087699984388e-03	5.128092158906e-03	5.367933658233e-03	5.389387754115e-03	5.501644887654e-03	0.00000000	0.00000000	19.74762901	115.28338567	119.18912199	121.40494545	125.18762677	177.52572194	177.87800632	190.40727892	195.57025904	266.01247466	517.70880821	519.82133196	519.83942090	519.90364923	524.00779965	558.00419350	558.13226184	558.31053928	562.74306809	589.06263041	591.41694530	603.73574181
1.2188907667e-01	3.8798498123e-02	0.000000000000e+00	0.000000000000e+00	1.801889165891e-04	1.049940246822e-03	1.086718257652e-03	1.105740805827e-03	1.141360057067e-03	1.617720651028e-03	1.620927819324e-03	1.734321731419e-03	1.782938552186e-03	2.424066515370e-03	4.717719244817e-03	4.736961361972e-03	4.737115702512e-03	4.737720468977e-03	4.775126943577e-03	5.084890233639e-03	5.086096168864e-03	5.087699283656e-03	5.128090221614e-03	5.367561641490e-03	5.389730685178e-03	5.501648242216e-03	0.00000000	0.00000000	19.77344802	115.21762431	119.25354450	121.34102787	125.24978889	177.52432177	177.87626781	190.31981133	195.65489074	266.01055243	517.70984607	519.82142435	519.83836127	519.90472672	524.00961283	558.00220478	558.13454087	558.31046238	562.74285549	589.02180629	591.45457764	603.73610993
1.2582098237e-01	4.0050062578e-02	0.000000000000e+00	0.000000000000e+00	1.804316390456e-04	1.049340788452e-03	1.087305115278e-03	1.105158088034e-03	1.141926253358e-03	1.617707473444e-03	1.620911457548e-03	1.733524244445e-03	1.783709349307e-03	2.424048424541e-03	4.717729006122e-03	4.736962231361e-03	4.737106050831e-03	4.737730288656e-03	4.775144013871e-03	5.084872154834e-03	5.086116979710e-03	5.087698559996e-03	5.128088220867e-03	5.367189157797e-03	5.390073130728e-03	5.501651706307e-03	0.00000000	0.00000000	19.80008373	115.15184136	119.31794468	121.27708198	125.31192175	177.52287569	177.87447231	190.23229725	195.73947595	266.00856719	517.71091725	519.82151976	519.83730212	519.90580430	524.01148608	558.00022086	558.13682460	558.31038297	562.74263594	588.98093093	591.49215669	603.73649007
1.2975288807e-01	4.1301627034e-02	0.000000000000e+00	0.000000000000e+00	1.806817786559e-04	1.048741133350e-03	1.087891769370e-03	1.104575112453e-03	1.142492182930e-03	1.617693877580e-03	1.620894576547e-03	1.732726333801e-03	1.784479722715e-03	2.424029759549e-03	4.717739070455e-03	4.736963128221e-03	4.737096403562e-03	4.737740109219e-03	4.775161632129e-03	5.084854119866e-03	5.086137833332e-03	5.087697813411e-03	5.128086156672e-03	5.366816207509e-03	5.390415090521e-03	5.501655279881e-03	0.00000000	0.00000000	19.82753338	115.08603682	119.38232252	121.21310781	125.37402534	177.52138372	177.87261983	190.14473668	195.82401466	266.00651895	517.71202168	519.82161817	519.83624345	519.90688198	524.01341946	557.99824175	558.13911302	558.31030104	562.74240942	588.94000437	591.52968244	603.73688222
1.3368479377e-01	4.2553191489e-02	0.000000000000e+00	0.000000000000e+00	1.809393095985e-04	1.048141281609e-03	1.088478219810e-03	1.103991879222e-03	1.143057845644e-03	1.617679863441e-03	1.620877176339e-03	1.731927999485e-03	1.785249672403e-03	2.424010520407e-03	4.717749437175e-03	4.736964052535e-03	4.737086760762e-03	4.737749930608e-03	4.775179798915e-03	5.084836128747e-03	5.086158729707e-03	5.087697043905e-03	5.128084029033e-03	5.366442790985e-03	5.390756564316e-03	5.501658962894e-03	0.00000000	0.00000000	19.85579414	115.02021070	119.44667802	121.14910536	125.43609965	177.51984585	177.87071038	190.05712962	195.90850687	266.00440769	517.71315929	519.82171961	519.83518528	519.90795976	524.01541303	557.99626745	558.14140613	558.31021660	562.74217594	588.89902664	591.56715486	603.73728638
1.3761669947e-01	4.3804755945e-02	0.000000000000e+00	0.000000000000e+00	1.812042054345e-04	1.047541233323e-03	1.089064466478e-03	1.103408388479e-03	1.143623241357e-03	1.617665431032e-03	1.620859256943e-03	1.731129241494e-03	1.786019198368e-03	2.423990707129e-03	4.717760105625e-03	4.736965004287e-03	4.737077122490e-03	4.737759752766e-03	4.775198514808e-03	5.084818181488e-03	5.086179668814e-03	5.087696251485e-03	5.128081837958e-03	5.366068908584e-03	5.391097551875e-03	5.501662755297e-03	0.00000000	0.00000000	19.88486309	114.95436301	119.51101116	121.08507465	125.49814466	177.51826207	177.86874395	189.96947606	195.99295259	266.00223344	517.71433002	519.82182405	519.83412760	519.90903761	524.01746686	557.99429797	558.14370393	558.31012964	562.74193549	588.85799779	591.60457392	603.73770255
1.4154860517e-01	4.5056320401e-02	0.000000000000e+00	0.000000000000e+00	1.814764391217e-04	1.046940988588e-03	1.089650509258e-03	1.102824640365e-03	1.144188369931e-03	1.617650580360e-03	1.620840818380e-03	1.730330059823e-03	1.786788300604e-03	2.423970319729e-03	4.717771075128e-03	4.736965983458e-03	4.737067488805e-03	4.737769575635e-03	4.775217780407e-03	5.084800278100e-03	5.086200650628e-03	5.087695436154e-03	5.128079583454e-03	5.365694560667e-03	5.391438052958e-03	5.501666657043e-03	0.00000000	0.00000000	19.91473729	114.88849376	119.57532192	121.02101570	125.56016035	177.51663240	177.86672056	189.88177601	196.07735180	265.99999618	517.71553379	519.82193150	519.83307042	519.91011555	524.01958102	557.99233330	558.14600642	558.31004017	562.74168809	588.81691786	591.64193960	603.73813072
1.4548051087e-01	4.6307884856e-02	0.000000000000e+00	0.000000000000e+00	1.817559830288e-04	1.046340547496e-03	1.090236348030e-03	1.102240635017e-03	1.144753231224e-03	1.617635311429e-03	1.620821860668e-03	1.729530454470e-03	1.787556979105e-03	2.423949358224e-03	4.717782344986e-03	4.736966990023e-03	4.737057859772e-03	4.737779399158e-03	4.775237596325e-03	5.084782418595e-03	5.086221675128e-03	5.087694597917e-03	5.128077265527e-03	5.365319747597e-03	5.391778067330e-03	5.501670668081e-03	0.00000000	0.00000000	19.94541369	114.82260297	119.63961029	120.95692852	125.62214671	177.51495683	177.86464019	189.79402946	196.16170452	265.99769592	517.71677051	519.82204196	519.83201376	519.91119356	524.02175556	557.99037344	558.14831359	558.30994818	562.74143373	588.77578688	591.67925186	603.73857088
1.4941241657e-01	4.7559449312e-02	0.000000000000e+00	0.000000000000e+00	1.820428089505e-04	1.045739910142e-03	1.090821982675e-03	1.101656372576e-03	1.145317825097e-03	1.617619624247e-03	1.620802383829e-03	1.728730425430e-03	1.788325233867e-03	2.423927822628e-03	4.717793914484e-03	4.736968023952e-03	4.737048235461e-03	4.737789223277e-03	4.775257963193e-03	5.084764602982e-03	5.086242742289e-03	5.087693736780e-03	5.128074884184e-03	5.364944469739e-03	5.392117594757e-03	5.501674788360e-03	0.00000000	0.00000000	19.97688919	114.75669064	119.70387627	120.89281313	125.68410373	177.51323536	177.86250285	189.70623642	196.24601073	265.99533266	517.71804012	519.82215542	519.83095761	519.91227163	524.02399057	557.98841841	558.15062544	558.30985369	562.74117241	588.73460489	591.71651069	603.73902303
1.5334432227e-01	4.8811013767e-02	0.000000000000e+00	0.000000000000e+00	1.823368881220e-04	1.045139076617e-03	1.091407413074e-03	1.101071853179e-03	1.145882151407e-03	1.617603518818e-03	1.620782387884e-03	1.727929972701e-03	1.789093064884e-03	2.423905712959e-03	4.717805782887e-03	4.736969085204e-03	4.737038615954e-03	4.737799047935e-03	4.775278881658e-03	5.084746831272e-03	5.086263852089e-03	5.087692852748e-03	5.128072439432e-03	5.364568727459e-03	5.392456635007e-03	5.501679017829e-03	0.00000000	0.00000000	20.00916065	114.69075678	119.76811983	120.82866954	125.74603138	177.51146799	177.86030855	189.61839689	196.33027045	265.99290641	517.71934252	519.82227188	519.82990200	519.91334976	524.02628611	557.98646819	558.15294198	558.30975667	562.74090413	588.69337194	591.75371606	603.73948716
1.5727622796e-01	5.0062578223e-02	0.000000000000e+00	0.000000000000e+00	1.826381912336e-04	1.044538047015e-03	1.091992639106e-03	1.100487076966e-03	1.146446210016e-03	1.617586995149e-03	1.620761872854e-03	1.727129096278e-03	1.789860472149e-03	2.423883029231e-03	4.717817949443e-03	4.736970173715e-03	4.737029001352e-03	4.737808873073e-03	4.775300352385e-03	5.084729103476e-03	5.086285004505e-03	5.087691945827e-03	5.128069931280e-03	5.364192521126e-03	5.392795187848e-03	5.501683356431e-03	0.00000000	0.00000000	20.04222485	114.62480141	119.83234096	120.76449777	125.80792966	177.50965473	177.85805729	189.53051086	196.41448366	265.99041715	517.72067765	519.82239133	519.82884692	519.91442794	524.02864225	557.98452278	558.15526319	558.30965715	562.74062889	588.65208807	591.79086794	603.73996327
1.6120813366e-01	5.1314142678e-02	0.000000000000e+00	0.000000000000e+00	1.829466884464e-04	1.043936821428e-03	1.092577660653e-03	1.099902044075e-03	1.147010000781e-03	1.617570053247e-03	1.620740838763e-03	1.726327796158e-03	1.790627455658e-03	2.423859771462e-03	4.717830413379e-03	4.736971289377e-03	4.737019391803e-03	4.737818698635e-03	4.775322376054e-03	5.084711419604e-03	5.086306199512e-03	5.087691016021e-03	5.128067359734e-03	5.363815851111e-03	5.393133253052e-03	5.501687804113e-03	0.00000000	0.00000000	20.07607850	114.55882452	119.89653965	120.70029783	125.86979855	177.50779557	177.85574906	189.44257834	196.49865037	265.98786491	517.72204541	519.82251376	519.82779239	519.91550618	524.03105906	557.98258220	558.15758907	558.30955512	562.74034669	588.61075331	591.82796630	603.74045134
1.6514003936e-01	5.2565707134e-02	0.000000000000e+00	0.000000000000e+00	1.832623494066e-04	1.043335399947e-03	1.093162477592e-03	1.099316754645e-03	1.147573523564e-03	1.617552693117e-03	1.620719285633e-03	1.725526072336e-03	1.791394015404e-03	2.423835939669e-03	4.717843173904e-03	4.736972431970e-03	4.737009787565e-03	4.737828524563e-03	4.775344953361e-03	5.084693779666e-03	5.086327437086e-03	5.087690063337e-03	5.128064724802e-03	5.363438717785e-03	5.393470830392e-03	5.501692360816e-03	0.00000000	0.00000000	20.11071829	114.49282615	119.96071590	120.63606974	125.93163802	177.50589052	177.85338388	189.35459932	196.58277058	265.98524967	517.72344571	519.82263914	519.82673845	519.91658445	524.03353664	557.98064644	558.15991962	558.30945057	562.74005754	588.56936771	591.86501114	603.74095138
